latitud,longitud,fecha,estado
50.32324262481663,17.131536379627,2019-09-30,enfermo_plaga
-29.75,-61.25,2023-07-16,enfermo_sequia
19.25,103.25,2020-01-16,enfermo_sequia
50.25,57.25,2020-07-16,enfermo_sequia
49.47232384915902,16.62711170875887,2018-09-30,enfermo_plaga
21.75,-3.75,2024-04-16,enfermo_sequia
25.25,-108.75,2023-09-16,enfermo_sequia
-12.3766,-57.6164,2015-08-27,incendio
60.544,-129.7158,2015-05-24,incendio
-5.100288514657534,143.09432671281908,2020-06-01/2020-09-01,sano
-7.212798747899348,142.44479708907303,2020-06-01/2020-09-01,sano
-25.75,-48.25,2021-04-16,enfermo_sequia
49.89593750664139,14.878137653433225,2021-09-30,enfermo_plaga
49.56145584948454,15.785668405840548,2021-09-30,enfermo_plaga
-15.097357665381598,-61.992988793355,2016-06-01/2016-09-01,sano
66.75,-109.25,2024-08-16,enfermo_sequia
-2.4202,-46.2688,2015-11-21,incendio
-3.6447,138.4971,2015-06-04,incendio
-9.8311,-45.9925,2015-09-23,incendio
82.25,-54.25,2021-09-16,enfermo_sequia
21.75,6.25,2021-08-16,enfermo_sequia
-42.25,-68.75,2022-01-16,enfermo_sequia
41.25,102.25,2020-04-16,enfermo_sequia
49.48563985492081,16.759984262627782,2018-09-30,enfermo_plaga
49.89368155933693,15.97431688040195,2019-09-30,enfermo_plaga
-3.7592,104.2005,2015-06-16,incendio
43.25,72.75,2021-10-16,enfermo_sequia
72.75,-120.25,2023-06-16,enfermo_sequia
58.96870789659236,137.54404619966868,2020-06-01/2020-09-01,sano
49.46480210801531,14.220714308974417,2019-09-30,enfermo_plaga
41.75,59.75,2021-12-16,enfermo_sequia
50.22021724570913,17.41513364825107,2019-09-30,enfermo_plaga
57.25,124.25,2024-07-16,enfermo_sequia
-28.25,115.75,2020-03-16,enfermo_sequia
67.75,154.75,2023-08-16,enfermo_sequia
38.75,61.75,2023-06-16,enfermo_sequia
50.75,63.75,2022-05-16,enfermo_sequia
22.25,-12.25,2024-02-15,enfermo_sequia
26.25,-14.25,2024-07-16,enfermo_sequia
59.7733,-121.0633,2015-06-30,incendio
5.225354071440716,-57.80649637804746,2016-06-01/2016-09-01,sano
50.20458748652308,12.876216699434178,2018-09-30,enfermo_plaga
58.57427572811466,-109.99198301208128,2020-06-01/2020-09-01,sano
-14.4813,-44.9034,2015-08-04,incendio
33.75,67.75,2021-07-16,enfermo_sequia
68.75,147.25,2020-12-16,enfermo_sequia
-12.381524186487566,-74.21449730784563,2013-06-01/2013-09-01,sano
45.75,72.75,2023-03-16,enfermo_sequia
50.118621111131056,12.897367128163388,2021-09-30,enfermo_plaga
39.75,112.25,2023-08-16,enfermo_sequia
49.0743659871338,15.516339852239293,2021-09-30,enfermo_plaga
49.633379035279454,13.936708599972237,2019-09-30,enfermo_plaga
49.858165121068026,14.815251152693309,2020-09-30,enfermo_plaga
50.11578041996364,17.54097427161896,2019-09-30,enfermo_plaga
-7.8848,-46.6694,2015-10-21,incendio
48.93885471440024,15.994931278114093,2021-09-30,enfermo_plaga
24.75,42.75,2022-02-15,enfermo_sequia
48.8001,-118.4856,2015-08-14,incendio
-26.75,-70.25,2023-07-16,enfermo_sequia
69.75,152.25,2022-07-16,enfermo_sequia
-6.356369674601998,-77.28543589058546,2016-06-01/2016-09-01,sano
50.0457289844601,-87.3126715888055,2000-06-01/2000-09-01,sano
-3.496076983154469,-74.98952472449744,2000-06-01/2000-09-01,sano
19.75,-72.25,2020-08-16,enfermo_sequia
42.75,93.75,2022-12-16,enfermo_sequia
-47.25,-69.75,2023-04-16,enfermo_sequia
45.75,17.25,2022-08-16,enfermo_sequia
69.25,161.75,2023-10-16,enfermo_sequia
49.06075848797929,-87.54633763933131,2020-06-01/2020-09-01,sano
58.69332283887456,137.11285085250918,2013-06-01/2013-09-01,sano
50.88353232355942,14.384867950898744,2021-09-30,enfermo_plaga
60.4917624337053,91.55944657509797,2016-06-01/2016-09-01,sano
56.75,65.25,2021-06-16,enfermo_sequia
75.25,135.75,2020-09-16,enfermo_sequia
-13.8769,-47.924,2015-10-20,incendio
32.25,4.25,2023-04-16,enfermo_sequia
31.25,22.25,2021-09-16,enfermo_sequia
-17.46990524974865,-59.61004501014276,2016-06-01/2016-09-01,sano
-31.288055633042298,122.29847020062329,2020-06-01/2020-09-01,sano
49.92178402994284,16.671186409764708,2021-09-30,enfermo_plaga
28.75,32.25,2024-11-16,enfermo_sequia
61.75,-102.25,2024-09-16,enfermo_sequia
42.25,107.75,2022-07-16,enfermo_sequia
32.2035,-93.3852,2015-11-25,incendio
-9.471,-62.3941,2015-11-25,incendio
1.4962,127.6311,2015-07-09,incendio
49.37751062730214,16.024873734426478,2021-09-30,enfermo_plaga
-7.4464157297289395,-63.43868588852927,2016-06-01/2016-09-01,sano
-7.4354,-73.3276,2015-08-27,incendio
0.2997060021248904,19.7189408022016,2000-06-01/2000-09-01,sano
-14.899953846139812,-60.62033640618565,2020-06-01/2020-09-01,sano
49.62370486933582,15.649407669052708,2019-09-30,enfermo_plaga
49.3013315534075,15.793396314874611,2019-09-30,enfermo_plaga
48.8612343824415,14.7882585233835,2019-09-30,enfermo_plaga
5.019148099025129,125.0,2023-06-15,deforestacion
2.542149363784783,10.51582933406804,2013-06-01/2013-09-01,sano
26.75,13.75,2024-11-16,enfermo_sequia
59.20779184355979,63.8081324999552,2013-06-01/2013-09-01,sano
26.75,37.75,2021-12-16,enfermo_sequia
49.32388270849013,16.218249446891026,2021-09-30,enfermo_plaga
29.25,8.75,2022-02-15,enfermo_sequia
-11.849754644702868,-66.44319935063285,2020-06-01/2020-09-01,sano
59.4725001879489,96.63017958691826,2020-06-01/2020-09-01,sano
51.16995347286387,-118.54061479082692,2000-06-01/2000-09-01,sano
-7.754,-46.7721,2015-08-12,incendio
70.75,143.25,2023-11-16,enfermo_sequia
-2.4083,-46.6561,2015-12-05,incendio
27.75,1.25,2020-01-16,enfermo_sequia
8.25,-72.25,2022-11-16,enfermo_sequia
4.366750051254019,114.7425375313082,2013-06-01/2013-09-01,sano
49.25,31.75,2020-03-16,enfermo_sequia
60.37739496764373,95.70658101400912,2000-06-01/2000-09-01,sano
25.75,-4.75,2021-05-16,enfermo_sequia
55.9523638838862,-122.78936650246132,2016-06-01/2016-09-01,sano
-6.783064905230005,-62.88169222972218,2013-06-01/2013-09-01,sano
53.73676916993404,99.32382766827548,2013-06-01/2013-09-01,sano
37.25,86.25,2022-01-16,enfermo_sequia
-6.906438564296862,145.04982881005077,2016-06-01/2016-09-01,sano
-31.25,116.75,2020-07-16,enfermo_sequia
27.20802989879222,96.92989506771016,2016-06-01/2016-09-01,sano
29.75,-100.25,2022-10-16,enfermo_sequia
34.75,53.25,2022-08-16,enfermo_sequia
59.11711870516349,36.78057711709234,2020-06-01/2020-09-01,sano
71.25,155.75,2022-12-16,enfermo_sequia
-15.75,-5.75,2020-04-16,enfermo_sequia
-5.25,-74.75,2023-04-16,enfermo_sequia
-11.465,-43.7049,2015-09-11,incendio
49.308967800476985,17.71921683027728,2021-09-30,enfermo_plaga
32.25,20.25,2021-04-16,enfermo_sequia
15.885289360538083,105.74137155862772,2013-06-01/2013-09-01,sano
26.25,109.75,2023-07-16,enfermo_sequia
-12.0797,-52.0036,2015-05-29,incendio
51.50811821539579,-116.0851447616332,2016-06-01/2016-09-01,sano
49.62736854388688,15.80974183496158,2021-09-30,enfermo_plaga
74.75,96.25,2022-09-16,enfermo_sequia
69.75,152.25,2020-08-16,enfermo_sequia
64.76362952797923,60.977116481105554,2013-06-01/2013-09-01,sano
-9.5846,-66.49,2015-08-24,incendio
-9.159827918687656,-52.99690020365234,2020-06-01/2020-09-01,sano
49.703418333595806,14.483053891090774,2021-09-30,enfermo_plaga
44.25,91.25,2020-07-16,enfermo_sequia
28.25,9.25,2021-10-16,enfermo_sequia
36.75,103.75,2024-03-16,enfermo_sequia
53.75,95.25,2023-03-16,enfermo_sequia
41.25,29.25,2024-11-16,enfermo_sequia
-25.75,-53.75,2020-10-16,enfermo_sequia
-14.44253847337069,-62.867372049122025,2000-06-01/2000-09-01,sano
27.75,9.75,2024-10-16,enfermo_sequia
31.75,59.25,2021-11-16,enfermo_sequia
44.3294,-118.8723,2015-08-26,incendio
37.75,-115.75,2021-09-16,enfermo_sequia
65.75,-69.25,2020-09-16,enfermo_sequia
-7.393186394333354,37.49255493890564,2016-06-01/2016-09-01,sano
33.25,-7.75,2024-02-15,enfermo_sequia
53.75,18.75,2020-03-16,enfermo_sequia
53.87017091043326,-119.1168841064788,2000-06-01/2000-09-01,sano
49.946913850052304,14.348999708887863,2018-09-30,enfermo_plaga
-10.344696473153231,-66.81754369923001,2016-06-01/2016-09-01,sano
52.25,27.25,2020-04-16,enfermo_sequia
31.25,41.75,2022-01-16,enfermo_sequia
65.85582895380317,66.63802341468936,2020-06-01/2020-09-01,sano
26.75,-0.75,2023-06-16,enfermo_sequia
49.80366758976805,15.717137555285282,2021-09-30,enfermo_plaga
-6.25,-81.25,2024-01-16,enfermo_sequia
31.25,44.25,2022-02-15,enfermo_sequia
5.2911423148498455,-61.85471800294107,2016-06-01/2016-09-01,sano
71.25,-113.75,2023-10-16,enfermo_sequia
63.75,-96.75,2023-06-16,enfermo_sequia
49.23026395831668,15.354965355374944,2020-09-30,enfermo_plaga
27.25,30.25,2021-05-16,enfermo_sequia
20.25,6.75,2024-06-16,enfermo_sequia
73.25,-106.25,2022-08-16,enfermo_sequia
50.48313108491888,15.708178595112445,2021-09-30,enfermo_plaga
30.75,-1.75,2024-09-16,enfermo_sequia
49.52943825079024,16.934266640076846,2018-09-30,enfermo_plaga
66.0591,-153.1182,2015-07-04,incendio
70.25,128.75,2022-07-16,enfermo_sequia
51.75,56.25,2020-10-16,enfermo_sequia
34.75,58.75,2023-05-16,enfermo_sequia
-1.64549692129802,17.211432055200945,2020-06-01/2020-09-01,sano
57.75,104.25,2021-09-16,enfermo_sequia
69.25,121.25,2020-03-16,enfermo_sequia
37.25,102.25,2024-02-15,enfermo_sequia
50.14620636143904,16.364497014055132,2018-09-30,enfermo_plaga
-9.162789078617948,-59.20321535011743,2013-06-01/2013-09-01,sano
-0.75,-54.75,2024-07-16,enfermo_sequia
70.75,143.75,2020-07-16,enfermo_sequia
0.25,-56.25,2021-10-16,enfermo_sequia
55.75,68.75,2021-08-16,enfermo_sequia
-9.5884,-42.806,2015-09-30,incendio
34.75,62.25,2023-11-16,enfermo_sequia
36.75,-116.75,2021-10-16,enfermo_sequia
49.33619738926605,14.763848122420551,2021-09-30,enfermo_plaga
15.25,50.75,2020-02-15,enfermo_sequia
3.785196950001892,17.173658315750888,2020-06-01/2020-09-01,sano
5.577213456733793,-54.09331919406443,2016-06-01/2016-09-01,sano
-8.346107366941544,-63.80166923732477,2016-06-01/2016-09-01,sano
49.65438346939776,14.343042079889624,2019-09-30,enfermo_plaga
-24.75,-62.75,2023-10-16,enfermo_sequia
25.25,22.25,2024-10-16,enfermo_sequia
29.75,13.75,2023-11-16,enfermo_sequia
55.75,111.25,2024-09-16,enfermo_sequia
42.25,83.25,2023-06-16,enfermo_sequia
-1.6304,103.9695,2015-10-24,incendio
-42.431775890936194,145.9013129328669,2020-06-01/2020-09-01,sano
46.75,101.25,2020-06-16,enfermo_sequia
24.25,-3.25,2024-05-16,enfermo_sequia
43.25,58.75,2023-04-16,enfermo_sequia
2.75,-64.75,2024-08-16,enfermo_sequia
40.75,17.75,2024-08-16,enfermo_sequia
41.25,55.25,2022-02-15,enfermo_sequia
49.524396651223256,15.952384636264703,2018-09-30,enfermo_plaga
76.25,103.25,2024-10-16,enfermo_sequia
18.25,51.75,2024-04-16,enfermo_sequia
-8.8052,-47.3525,2015-09-13,incendio
49.622538185046096,15.414443235463114,2019-09-30,enfermo_plaga
54.75,-100.25,2023-05-16,enfermo_sequia
24.75,-9.25,2024-03-16,enfermo_sequia
59.25,72.25,2023-07-16,enfermo_sequia
58.45863825463269,90.34824569674376,2000-06-01/2000-09-01,sano
49.64799790006794,17.569745508997453,2018-09-30,enfermo_plaga
45.25,5.25,2023-05-16,enfermo_sequia
-5.019148099025129,165.0,2023-06-15,deforestacion
49.03685820429261,15.239009306789251,2020-09-30,enfermo_plaga
55.8497188420553,-124.87648207336645,2016-06-01/2016-09-01,sano
-40.75,-67.25,2023-02-15,enfermo_sequia
-19.1083,-39.8513,2015-11-25,incendio
40.25,55.75,2023-06-16,enfermo_sequia
-33.25,25.25,2020-09-16,enfermo_sequia
-3.362603946869399,24.77072171963321,2020-06-01/2020-09-01,sano
53.36125536907524,-58.71708101528817,2020-06-01/2020-09-01,sano
26.25,-9.25,2023-09-16,enfermo_sequia
-7.3683,-43.0253,2015-09-16,incendio
49.28527593585045,15.866077877407994,2019-09-30,enfermo_plaga
49.24704523061405,15.366732194063731,2020-09-30,enfermo_plaga
59.1984,-111.5709,2015-06-28,incendio
79.75,-57.25,2021-07-16,enfermo_sequia
49.60902060572927,13.205493898225008,2018-09-30,enfermo_plaga
68.75,152.75,2024-06-16,enfermo_sequia
-20.256,-40.2444,2015-01-05,incendio
-16.505,-41.8902,2015-09-26,incendio
26.75,48.25,2023-01-16,enfermo_sequia
71.25,145.75,2020-02-15,enfermo_sequia
28.75,20.25,2020-05-16,enfermo_sequia
50.1558499427862,15.004330626361895,2019-09-30,enfermo_plaga
-0.25,16.25,2024-11-16,enfermo_sequia
-3.386371291797478,138.7595505916539,2020-06-01/2020-09-01,sano
-22.25,127.25,2020-01-16,enfermo_sequia
49.27376945941568,15.747673076937955,2021-09-30,enfermo_plaga
68.25,157.75,2021-08-16,enfermo_sequia
69.75,145.75,2021-03-16,enfermo_sequia
-9.4952,-62.6424,2015-09-11,incendio
49.18662369496522,15.297494248556053,2021-09-30,enfermo_plaga
49.44003663220272,16.074982829042884,2021-09-30,enfermo_plaga
64.75,-122.25,2024-03-16,enfermo_sequia
64.25,65.25,2023-09-16,enfermo_sequia
69.25,156.25,2021-04-16,enfermo_sequia
49.55446598144819,14.834977601009912,2021-09-30,enfermo_plaga
49.83265424026892,16.56227217985991,2019-09-30,enfermo_plaga
49.6594360790076,13.552089288678678,2019-09-30,enfermo_plaga
49.48531805547697,12.664776147237632,2019-09-30,enfermo_plaga
23.75,112.25,2021-05-16,enfermo_sequia
-1.6583,104.0567,2015-09-06,incendio
44.634584568144426,-113.77135235496624,2000-06-01/2000-09-01,sano
41.25,-107.25,2021-03-16,enfermo_sequia
49.500575131869816,15.342686671858493,2021-09-30,enfermo_plaga
-3.4472,103.6334,2015-09-11,incendio
21.25,-6.75,2022-04-16,enfermo_sequia
49.11510346793967,15.990564130422696,2018-09-30,enfermo_plaga
68.25,118.75,2022-04-16,enfermo_sequia
49.72807318630205,15.875820372653552,2019-09-30,enfermo_plaga
3.75,-51.75,2020-06-16,enfermo_sequia
20.53918348436444,93.90621273402895,2013-06-01/2013-09-01,sano
50.14195553145492,12.850229629067837,2018-09-30,enfermo_plaga
57.34004408801458,-106.03261623029204,2000-06-01/2000-09-01,sano
46.25,55.75,2022-06-16,enfermo_sequia
58.9041,-112.2772,2015-06-29,incendio
49.9805222909035,13.373277827945786,2018-09-30,enfermo_plaga
49.19347955416082,16.3372306277406,2018-09-30,enfermo_plaga
-3.7051,-52.4187,2015-11-07,incendio
49.312250074073965,17.660964425756532,2018-09-30,enfermo_plaga
31.75,-113.75,2021-02-15,enfermo_sequia
50.4669863647749,14.779908263102524,2019-09-30,enfermo_plaga
-2.25,-56.25,2021-01-16,enfermo_sequia
25.25,88.25,2023-05-16,enfermo_sequia
35.75,59.25,2023-10-16,enfermo_sequia
-2.740204294172967,101.959323565763,2020-06-01/2020-09-01,sano
71.75,150.25,2021-12-16,enfermo_sequia
49.33687339789619,14.862429407364242,2021-09-30,enfermo_plaga
38.1998,-120.5603,2015-09-11,incendio
41.75,42.75,2021-08-16,enfermo_sequia
68.75,-91.75,2024-06-16,enfermo_sequia
50.47744470818554,15.538295670826528,2020-09-30,enfermo_plaga
-2.598717931089016,-58.41853519859629,2013-06-01/2013-09-01,sano
49.17041939887148,15.097072809404937,2021-09-30,enfermo_plaga
70.25,-114.25,2023-10-16,enfermo_sequia
49.44592804563297,15.170167730325906,2021-09-30,enfermo_plaga
-35.25,-66.75,2020-07-16,enfermo_sequia
44.25,46.25,2020-04-16,enfermo_sequia
64.25,-66.25,2021-03-16,enfermo_sequia
42.829,-122.9613,2015-08-06,incendio
25.75,47.25,2021-12-16,enfermo_sequia
32.9817,-94.1317,2015-11-10,incendio
66.75,147.25,2020-09-16,enfermo_sequia
49.39805331479556,13.676217688591429,2020-09-30,enfermo_plaga
-8.500501241673343,-71.11022193057245,2000-06-01/2000-09-01,sano
31.0905,-86.0198,2015-03-07,incendio
28.25,93.75,2021-07-16,enfermo_sequia
-35.25,-58.75,2023-04-16,enfermo_sequia
47.75,11.25,2023-01-16,enfermo_sequia
-8.25,-55.25,2021-07-16,enfermo_sequia
-52.885628302033645,-71.99807026790322,2000-06-01/2000-09-01,sano
68.75,165.75,2024-06-16,enfermo_sequia
46.75,-0.75,2022-11-16,enfermo_sequia
9.75,-72.75,2022-03-16,enfermo_sequia
77.75,17.25,2023-05-16,enfermo_sequia
49.49384136660324,15.654876683178866,2021-09-30,enfermo_plaga
67.75,120.75,2022-01-16,enfermo_sequia
-8.8204,-63.784,2015-07-25,incendio
64.75,-96.25,2024-07-16,enfermo_sequia
49.51452347438926,18.08706869630148,2019-09-30,enfermo_plaga
67.25,-90.25,2023-11-16,enfermo_sequia
49.69970427366196,15.014172027136292,2021-09-30,enfermo_plaga
69.25,141.25,2020-02-15,enfermo_sequia
-0.8116,133.0559,2015-10-20,incendio
31.25,10.75,2023-01-16,enfermo_sequia
65.3537,-156.1082,2015-06-26,incendio
12.25,43.25,2024-12-16,enfermo_sequia
1.25,114.25,2020-01-16,enfermo_sequia
57.25,55.75,2021-08-16,enfermo_sequia
50.25,35.25,2020-01-16,enfermo_sequia
70.25,-115.25,2024-03-16,enfermo_sequia
50.37471036347647,14.76311907660746,2021-09-30,enfermo_plaga
64.25,106.75,2020-05-16,enfermo_sequia
-9.25,-58.75,2024-12-16,enfermo_sequia
50.43752315643672,15.993223308052338,2018-09-30,enfermo_plaga
-8.70171679209913,-62.24251165215796,2013-06-01/2013-09-01,sano
-28.41083822515884,-57.71644429137898,2016-06-01/2016-09-01,sano
-4.0955414531438015,-59.634469499530674,2020-06-01/2020-09-01,sano
29.75,97.25,2021-07-16,enfermo_sequia
-41.838983132322014,-71.73695632475857,2020-06-01/2020-09-01,sano
2.8783127402109963,18.21676639805928,2013-06-01/2013-09-01,sano
-7.5283,138.2881,2015-09-28,incendio
42.2284,-90.3104,2015-03-31,incendio
77.75,104.25,2023-05-16,enfermo_sequia
27.75,25.75,2024-01-16,enfermo_sequia
37.6762,-96.697,2015-04-29,incendio
70.75,139.25,2020-05-16,enfermo_sequia
-1.145475976210588,-69.8742204376716,2020-06-01/2020-09-01,sano
-10.25,-47.25,2021-06-16,enfermo_sequia
72.25,127.25,2020-03-16,enfermo_sequia
-6.8028,-46.0003,2015-09-18,incendio
50.07913308203672,17.468723489832136,2019-09-30,enfermo_plaga
49.52895375444104,13.584620704899578,2018-09-30,enfermo_plaga
39.25,86.25,2023-11-16,enfermo_sequia
57.01454754667276,102.66985660925616,2013-06-01/2013-09-01,sano
27.25,-107.25,2020-10-16,enfermo_sequia
49.211101872901054,17.956895736124704,2018-09-30,enfermo_plaga
68.75,-116.75,2024-04-16,enfermo_sequia
60.63596314933766,100.69539324842378,2000-06-01/2000-09-01,sano
49.3806570634502,18.40094617960574,2021-09-30,enfermo_plaga
46.25,33.75,2020-06-16,enfermo_sequia
-6.5879,-51.3804,2015-09-26,incendio
67.75,-90.75,2023-06-16,enfermo_sequia
30.25,30.75,2024-08-16,enfermo_sequia
59.510797891949714,100.19705208000832,2020-06-01/2020-09-01,sano
50.03803125598592,12.529744220349755,2020-09-30,enfermo_plaga
49.72464058874849,12.923699014373671,2021-09-30,enfermo_plaga
63.25,-98.25,2024-05-16,enfermo_sequia
-11.3609,-47.8374,2015-03-28,incendio
49.40957294069342,16.05874051519451,2021-09-30,enfermo_plaga
-13.2573,-44.1301,2015-09-17,incendio
-2.6224,119.6085,2015-09-07,incendio
-5.885504253440296,154.98684239843385,2013-06-01/2013-09-01,sano
34.75,43.75,2021-12-16,enfermo_sequia
32.75,9.75,2022-12-16,enfermo_sequia
-3.6931,-43.3353,2015-10-15,incendio
47.25,64.75,2021-01-16,enfermo_sequia
52.2342801487728,94.2229087661823,2000-06-01/2000-09-01,sano
57.25,138.25,2022-02-15,enfermo_sequia
-1.7832,116.3466,2015-08-25,incendio
40.75,97.25,2020-06-16,enfermo_sequia
52.37165851746671,87.4703726244853,2016-06-01/2016-09-01,sano
49.26969410811149,16.507823819960123,2021-09-30,enfermo_plaga
80.75,50.25,2021-09-16,enfermo_sequia
-3.2601,112.3912,2015-10-23,incendio
49.139228480982126,15.811352761176462,2018-09-30,enfermo_plaga
37.25,86.25,2022-05-16,enfermo_sequia
68.75,144.75,2021-03-16,enfermo_sequia
43.75,100.25,2021-11-16,enfermo_sequia
50.47681910897207,16.01450730788237,2018-09-30,enfermo_plaga
82.25,-45.75,2020-02-15,enfermo_sequia
-7.8343,-35.411,2015-11-29,incendio
-15.466638142045674,-68.12880096374565,2016-06-01/2016-09-01,sano
29.25,-7.75,2024-02-15,enfermo_sequia
6.294908568815057,-76.49883629332015,2000-06-01/2000-09-01,sano
9.25,-72.25,2022-05-16,enfermo_sequia
-8.75,-58.75,2023-07-16,enfermo_sequia
-20.1825,-43.9207,2015-09-17,incendio
42.75,118.25,2023-09-16,enfermo_sequia
73.75,140.25,2024-06-16,enfermo_sequia
31.75,12.75,2022-12-16,enfermo_sequia
52.25,-64.75,2024-12-16,enfermo_sequia
36.75,88.25,2020-10-16,enfermo_sequia
2.4012,98.1513,2015-02-22,incendio
67.25,144.25,2023-09-16,enfermo_sequia
-2.889836765637925,119.28578958705909,2016-06-01/2016-09-01,sano
57.75,-104.75,2024-03-16,enfermo_sequia
50.45142442187361,15.663141074163164,2020-09-30,enfermo_plaga
40.25,56.75,2023-09-16,enfermo_sequia
45.6588,-115.2062,2015-08-27,incendio
-24.25,16.25,2024-01-16,enfermo_sequia
67.75,-108.25,2023-04-16,enfermo_sequia
49.403120920496434,15.926954558979466,2020-09-30,enfermo_plaga
-1.7963,-55.2243,2015-10-23,incendio
48.42009744441196,-113.48948706851698,2000-06-01/2000-09-01,sano
-2.8964,111.0412,2015-09-14,incendio
63.75,109.75,2021-10-16,enfermo_sequia
69.25,-115.75,2024-04-16,enfermo_sequia
23.75,-110.75,2020-11-16,enfermo_sequia
83.25,-33.25,2024-06-16,enfermo_sequia
28.75,102.25,2020-01-16,enfermo_sequia
64.25,132.75,2021-01-16,enfermo_sequia
-8.9682,-72.6919,2015-08-21,incendio
27.75,8.25,2023-04-16,enfermo_sequia
50.459609388824376,13.133073246209069,2021-09-30,enfermo_plaga
-9.75,-59.25,2023-07-16,enfermo_sequia
49.14596229033804,13.657905745300145,2019-09-30,enfermo_plaga
-6.25,108.25,2023-12-16,enfermo_sequia
61.86428728729981,90.52848445910644,2000-06-01/2000-09-01,sano
69.75,-115.75,2023-12-16,enfermo_sequia
40.75,94.75,2021-07-16,enfermo_sequia
50.75,49.25,2020-12-16,enfermo_sequia
70.25,-115.25,2023-06-16,enfermo_sequia
-8.458385575253192,14.073267947505244,2013-06-01/2013-09-01,sano
43.25,56.75,2024-04-16,enfermo_sequia
49.15904175960499,15.30239856754202,2020-09-30,enfermo_plaga
24.75,-2.25,2024-07-16,enfermo_sequia
55.1583,-105.5967,2015-07-11,incendio
-29.25,22.75,2020-01-16,enfermo_sequia
-12.5326,-63.3058,2015-12-15,incendio
68.25,173.75,2021-03-16,enfermo_sequia
49.55759699363124,15.293878292136304,2020-09-30,enfermo_plaga
50.28331740335609,17.17193921950369,2019-09-30,enfermo_plaga
-11.0944,-50.2828,2015-10-27,incendio
41.25,64.75,2024-04-16,enfermo_sequia
57.5643,-107.9385,2015-07-10,incendio
24.25,113.25,2021-10-16,enfermo_sequia
72.25,-112.25,2024-04-16,enfermo_sequia
11.25,48.25,2024-06-16,enfermo_sequia
2.9581,-51.4248,2015-11-10,incendio
-49.75,-70.75,2023-04-16,enfermo_sequia
66.52246956083788,29.607082015606583,2013-06-01/2013-09-01,sano
60.75,71.25,2021-06-16,enfermo_sequia
49.42349672650029,16.096140150754085,2021-09-30,enfermo_plaga
41.75,63.75,2022-02-15,enfermo_sequia
50.70242436288897,14.603783927295948,2018-09-30,enfermo_plaga
41.25,94.25,2023-05-16,enfermo_sequia
49.67519462096261,17.979865536673184,2021-09-30,enfermo_plaga
48.87105145312502,-82.03550228806758,2013-06-01/2013-09-01,sano
64.25,128.25,2021-02-15,enfermo_sequia
-1.4257,110.1715,2015-09-22,incendio
28.75,-8.25,2020-12-16,enfermo_sequia
65.90149985167649,16.683427932177285,2000-06-01/2000-09-01,sano
68.75,161.75,2023-11-16,enfermo_sequia
-3.2919,105.1214,2015-09-13,incendio
-20.0579,-57.7272,2015-12-12,incendio
49.60841494516809,17.521654503054744,2019-09-30,enfermo_plaga
-8.115,112.9241,2015-05-25,incendio
66.01735950040403,84.4423708716952,2000-06-01/2000-09-01,sano
46.75,4.25,2023-01-16,enfermo_sequia
52.83638340912532,119.8730241051916,2000-06-01/2000-09-01,sano
-6.1299,-53.542,2015-09-30,incendio
80.25,-23.75,2022-04-16,enfermo_sequia
-3.4097,105.5987,2015-09-29,incendio
49.25778743079244,16.192945414446296,2019-09-30,enfermo_plaga
49.78620143148173,-117.65673574342397,2000-06-01/2000-09-01,sano
49.42943184049298,16.75448090817832,2021-09-30,enfermo_plaga
50.21511830766797,16.248659799749426,2019-09-30,enfermo_plaga
50.99160488835071,15.137564269785496,2018-09-30,enfermo_plaga
68.75,141.75,2023-06-16,enfermo_sequia
-9.045056509716105,-67.7269115990138,2020-06-01/2020-09-01,sano
49.61357736417197,15.714281763878484,2021-09-30,enfermo_plaga
51.00081415254896,14.53775961849276,2021-09-30,enfermo_plaga
-21.194099360186133,-59.13493110912924,2000-06-01/2000-09-01,sano
46.25,28.25,2020-08-16,enfermo_sequia
50.01691280777512,14.393317426933615,2021-09-30,enfermo_plaga
-17.26470956599234,-65.46731914202927,2020-06-01/2020-09-01,sano
-21.25,-63.25,2022-12-16,enfermo_sequia
22.75,12.25,2024-07-16,enfermo_sequia
70.75,135.25,2023-07-16,enfermo_sequia
46.25,87.25,2023-07-16,enfermo_sequia
49.87935379870032,15.820139434739604,2019-09-30,enfermo_plaga
-3.334122986168876,27.63715643928837,2013-06-01/2013-09-01,sano
68.75,147.75,2023-12-16,enfermo_sequia
-1.2208,-54.0454,2015-11-06,incendio
40.74358005155226,-106.71352694933364,2000-06-01/2000-09-01,sano
55.513074455789,-124.48071092273923,2013-06-01/2013-09-01,sano
28.25,40.75,2024-11-16,enfermo_sequia
49.0693,-101.2047,2015-10-22,incendio
-14.552372349928207,49.34066419947298,2020-06-01/2020-09-01,sano
32.25,-0.75,2024-10-16,enfermo_sequia
-8.135325077792976,-56.83996221757593,2020-06-01/2020-09-01,sano
42.25,91.75,2022-01-16,enfermo_sequia
-14.5909,-45.7332,2015-01-05,incendio
76.25,93.25,2022-08-16,enfermo_sequia
24.75,-106.25,2021-04-16,enfermo_sequia
38.25,-121.75,2020-12-16,enfermo_sequia
49.12507112437442,15.709244532198545,2020-09-30,enfermo_plaga
57.7716110670464,136.6900243177424,2013-06-01/2013-09-01,sano
61.25,-71.25,2024-01-16,enfermo_sequia
48.5308,-98.688,2015-10-21,incendio
59.8161,-118.4925,2015-06-30,incendio
